ID chaty,Chata,Země,Pohoří,Nejbližší obec / uzel,Pořadí,Výchozí bod,Typ výchozího bodu,Doprava / návaznost,Sezóna / omezení,Jistota,Zdrojové URL,Poznámka,Ověřeno k
HUT-0110,Horský hotel Lesná,Česko,Krušné hory,Nová Ves v Horách,1,"Lesná, autobusová zastávka / parkoviště",horská osada + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hotel-lesna.cz/
https://www.krusnehory.cz/",,2026-07-21
HUT-0111,Chata Barborka Klínovec,Česko,Krušné hory,Loučná pod Klínovcem,1,"Loučná pod Klínovcem, dolní stanice lanovky",dolní stanice lanovky + parkoviště,lanovka na Klínovec,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.krusnehory.cz/,,2026-07-21
HUT-0111,Chata Barborka Klínovec,Česko,Krušné hory,Loučná pod Klínovcem,2,"Klínovec, horní stanice lanovky / parkoviště",horní stanice lanovky + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.krusnehory.cz/,,2026-07-21
HUT-0111,Chata Barborka Klínovec,Česko,Krušné hory,Loučná pod Klínovcem,3,"Boží Dar, náměstí",horské středisko + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.krusnehory.cz/,,2026-07-21
HUT-0112,Horský hotel Bouřňák,Česko,Krušné hory,Mikulov,1,"Mikulov v Krušných horách, železniční stanice",vlak + horské středisko,vlak,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.bournak.cz/
https://www.krusnehory.cz/",,2026-07-21
HUT-0112,Horský hotel Bouřňák,Česko,Krušné hory,Mikulov,2,"Nové Město, železniční stanice",vlak + hřebenový nástup,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.bournak.cz/
https://www.krusnehory.cz/",,2026-07-21
HUT-0113,Komáří vížka,Česko,Krušné hory,Krupka,1,"Krupka-Bohosudov, dolní stanice lanovky",dolní stanice lanovky + MHD + parkoviště,sedačková lanovka Krupka–Komáří vížka,lanovka obvykle celoročně s technickými odstávkami; ověřit denní provoz,A,"https://www.lanovkakrupka.cz/cs/faq
https://www.komarivizka.eu/
https://www.krusnehory.cz/",,2026-07-21
HUT-0113,Komáří vížka,Česko,Krušné hory,Krupka,2,"Komáří vížka, horní stanice lanovky",horní stanice lanovky,,lanovka obvykle celoročně s technickými odstávkami; ověřit denní provoz,A,"https://www.lanovkakrupka.cz/cs/faq
https://www.komarivizka.eu/
https://www.krusnehory.cz/",,2026-07-21
HUT-0114,Chata na Klínovci,Česko,Krušné hory,Jáchymov,1,"Klínovec, horní stanice lanovek / parkoviště",horní stanice lanovky + parkoviště,lanovky z Jáchymova a Loučné podle sezóny,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.krusnehory.cz/,,2026-07-21
HUT-0114,Chata na Klínovci,Česko,Krušné hory,Jáchymov,2,"Jáchymov, dolní stanice lanovky Dámská",dolní stanice lanovky + autobus + parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.krusnehory.cz/,,2026-07-21
HUT-0114,Chata na Klínovci,Česko,Krušné hory,Jáchymov,3,"Boží Dar, náměstí",horské středisko + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.krusnehory.cz/,,2026-07-21
HUT-0115,Chata Lovoš,Česko,České středohoří,Velemín,1,"Oparno, železniční stanice",vlak + turistický uzel,vlak,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chatalovos.cz/
https://www.stredohori.cz/",,2026-07-21
HUT-0115,Chata Lovoš,Česko,České středohoří,Velemín,2,"Velemín, autobusová zastávka",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chatalovos.cz/
https://www.stredohori.cz/",,2026-07-21
HUT-0116,Chata Milešovka,Česko,České středohoří,Velemín,1,"Bílka, autobusová zastávka / parkoviště",obec + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.stredohori.cz/,,2026-07-21
HUT-0116,Chata Milešovka,Česko,České středohoří,Velemín,2,"Milešov, autobusová zastávka",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.stredohori.cz/,,2026-07-21
HUT-0116,Chata Milešovka,Česko,České středohoří,Velemín,3,"Velemín, autobusová zastávka",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.stredohori.cz/,,2026-07-21
HUT-0117,Turistická chata Prachov,Česko,Český ráj,Zámostí-Blata,1,"Prachovské skály, centrální parkoviště / autobusová zastávka",turistický areál + autobus + parkoviště,sezónní a regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.turistickachataprachov.cz/
https://www.cesky-raj.info/",,2026-07-21
HUT-0117,Turistická chata Prachov,Česko,Český ráj,Zámostí-Blata,2,"Jičín, autobusové nádraží",město + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.turistickachataprachov.cz/
https://www.cesky-raj.info/",,2026-07-21
HUT-0118,Raisova chata na Zvičině,Česko,Krkonošské podhůří,Mostek,1,"Zvičina, vrcholové parkoviště",vrcholové parkoviště,autobus do Třebihoště nebo Bílé Třemešné,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.raisovachata.cz/,,2026-07-21
HUT-0118,Raisova chata na Zvičině,Česko,Krkonošské podhůří,Mostek,2,"Třebihošť, autobusová zastávka",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.raisovachata.cz/,,2026-07-21
HUT-0119,Riegrova chata na Kozákově,Česko,Ještědsko-kozákovský hřbet,Semily,1,"Kozákov, autobusová zastávka / parkoviště",vrcholové parkoviště + autobusová zastávka,sezónní / regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.kozakov.cz/
https://www.liberecky-kraj.cz/",,2026-07-21
HUT-0119,Riegrova chata na Kozákově,Česko,Ještědsko-kozákovský hřbet,Semily,2,"Klokočí, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.kozakov.cz/
https://www.liberecky-kraj.cz/",,2026-07-21
HUT-0120,Chata Macocha,Česko,Moravský kras,Vilémovice,1,"Macocha, Skalní mlýn – parkoviště / autobusová zastávka",turistický areál + autobus + parkoviště,turistický autobus; kabinková lanovka mezi Punkevními jeskyněmi a Macochou,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chata-macocha.cz/
https://www.moravsky-kras.cz/",,2026-07-21
HUT-0120,Chata Macocha,Česko,Moravský kras,Vilémovice,2,"Vilémovice, centrum",obec + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chata-macocha.cz/
https://www.moravsky-kras.cz/",,2026-07-21
HUT-0121,Chata Čerchov,Česko,Český les,Česká Kubice,1,"Capartice, autobusová zastávka / parkoviště",horský průsmyk + autobus + parkoviště,sezónní / regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.ceskyles.eu/,,2026-07-21
HUT-0121,Chata Čerchov,Česko,Český les,Česká Kubice,2,"Česká Kubice, železniční stanice",vlak + obec,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.ceskyles.eu/,,2026-07-21
HUT-0121,Chata Čerchov,Česko,Český les,Česká Kubice,3,"Waldmünchen, Althütte",přeshraniční parkoviště + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://www.ceskyles.eu/,,2026-07-21
HUT-0122,Chata Koráb,Česko,Švihovská vrchovina,Kdyně,1,"Kdyně, železniční stanice",vlak + město,vlak a autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.korab.cz/,,2026-07-21
HUT-0122,Chata Koráb,Česko,Švihovská vrchovina,Kdyně,2,"Koráb, vrcholové parkoviště",parkoviště,,celoročně; vždy ověřit aktuální stav cest a dopravy,B,https://www.korab.cz/,,2026-07-21
HUT-0123,Turistická chata Hvězda,Česko,Broumovská vrchovina,Police nad Metují,1,"Hvězda, parkoviště / autobusová zastávka",výletní místo + parkoviště + autobus,regionální autobus v širším okolí,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hvezda-broumov.cz/
https://www.broumovsko.cz/",,2026-07-21
HUT-0123,Turistická chata Hvězda,Česko,Broumovská vrchovina,Police nad Metují,2,"Police nad Metují, autobusové nádraží",město + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.hvezda-broumov.cz/
https://www.broumovsko.cz/",,2026-07-21
HUT-0124,Turistická chata Sloup v Čechách,Česko,Ralská pahorkatina,Sloup v Čechách,1,"Sloup v Čechách, náměstí / autobusová zastávka",turistická obec + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,https://kct.cz/kategorie-chaty/vsechny-chaty/,,2026-07-21
HUT-0125,Chata pod Rysmi,Slovensko,Vysoké Tatry,Štrbské Pleso,1,"Popradské Pleso, zastávka Tatranské elektrické železnice",vlak TEŽ + parkoviště,Tatranská elektrická železnice,vysokohorský chodník je sezónně uzavíraný; ověřit návštěvní řád TANAP,A,"https://www.tatry.sk/en/hike-from-popradske-pleso-to-rysy/
https://chatapodrysmi.kst.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0125,Chata pod Rysmi,Slovensko,Vysoké Tatry,Štrbské Pleso,2,"Štrbské Pleso, železniční a autobusová stanice",horské středisko + vlak + autobus,,vysokohorský chodník je sezónně uzavíraný; ověřit návštěvní řád TANAP,A,"https://www.tatry.sk/en/hike-from-popradske-pleso-to-rysy/
https://chatapodrysmi.kst.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0126,Téryho chata,Slovensko,Vysoké Tatry,Starý Smokovec,1,"Hrebienok, horní stanice pozemní lanovky",horní stanice pozemní lanovky + turistický uzel,pozemní lanovka ze Starého Smokovce,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/infocentrum/doprava-a-infrastruktura/tatranske-lanovky/
https://www.teryhochata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",Hrebienok je hlavní nástup do Malé Studené doliny; dále přes Zamkovského chatu.,2026-07-21
HUT-0126,Téryho chata,Slovensko,Vysoké Tatry,Starý Smokovec,2,"Starý Smokovec, stanice TEŽ / dolní stanice lanovky",horské středisko + vlak + autobus + lanovka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/infocentrum/doprava-a-infrastruktura/tatranske-lanovky/
https://www.teryhochata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",Hrebienok je hlavní nástup do Malé Studené doliny; dále přes Zamkovského chatu.,2026-07-21
HUT-0127,Zbojnícka chata,Slovensko,Vysoké Tatry,Starý Smokovec,1,"Hrebienok, horní stanice pozemní lanovky",horní stanice pozemní lanovky + turistický uzel,pozemní lanovka ze Starého Smokovce,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/infocentrum/doprava-a-infrastruktura/tatranske-lanovky/
https://www.zbojnickachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",Hrebienok je hlavní nástup do Velké Studené doliny.,2026-07-21
HUT-0127,Zbojnícka chata,Slovensko,Vysoké Tatry,Starý Smokovec,2,"Starý Smokovec, stanice TEŽ / dolní stanice lanovky",horské středisko + vlak + autobus + lanovka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/infocentrum/doprava-a-infrastruktura/tatranske-lanovky/
https://www.zbojnickachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",Hrebienok je hlavní nástup do Velké Studené doliny.,2026-07-21
HUT-0128,Chata pri Zelenom plese,Slovensko,Vysoké Tatry,Tatranská Lomnica,1,"Biela voda, autobusová zastávka / parkoviště",horská autobusová zastávka + parkoviště,autobus mezi Tatranskou Lomnicí a Tatranskou Kotlinou,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chataprizelenomplese.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0128,Chata pri Zelenom plese,Slovensko,Vysoké Tatry,Tatranská Lomnica,2,"Tatranská Lomnica, stanice TEŽ / autobusové nádraží",horské středisko + vlak + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chataprizelenomplese.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0128,Chata pri Zelenom plese,Slovensko,Vysoké Tatry,Tatranská Lomnica,3,"Skalnaté pleso, horní stanice lanovky",horní stanice lanovky + náročnější hřebenová trasa,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chataprizelenomplese.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0129,Zamkovského chata,Slovensko,Vysoké Tatry,Starý Smokovec,1,"Hrebienok, horní stanice pozemní lanovky",horní stanice pozemní lanovky + turistický uzel,pozemní lanovka ze Starého Smokovce,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/en/zamkovskeho-chata-en/
https://www.zamka.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0129,Zamkovského chata,Slovensko,Vysoké Tatry,Starý Smokovec,2,"Starý Smokovec, stanice TEŽ / dolní stanice lanovky",horské středisko + vlak + autobus + lanovka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/en/zamkovskeho-chata-en/
https://www.zamka.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0130,Rainerova chata,Slovensko,Vysoké Tatry,Starý Smokovec,1,"Hrebienok, horní stanice pozemní lanovky",horní stanice pozemní lanovky + turistický uzel,pozemní lanovka ze Starého Smokovce,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/en/where-to-go-with-kids/trips-with-a-pram/
https://www.rainerovachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0130,Rainerova chata,Slovensko,Vysoké Tatry,Starý Smokovec,2,"Starý Smokovec, stanice TEŽ / dolní stanice lanovky",horské středisko + vlak + autobus + lanovka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/en/where-to-go-with-kids/trips-with-a-pram/
https://www.rainerovachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0131,Bilíkova chata,Slovensko,Vysoké Tatry,Starý Smokovec,1,"Hrebienok, horní stanice pozemní lanovky",horní stanice pozemní lanovky + turistický uzel,pozemní lanovka ze Starého Smokovce,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/infocentrum/doprava-a-infrastruktura/tatranske-lanovky/
https://www.bilikovachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0131,Bilíkova chata,Slovensko,Vysoké Tatry,Starý Smokovec,2,"Starý Smokovec, stanice TEŽ / dolní stanice lanovky",horské středisko + vlak + autobus + lanovka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/infocentrum/doprava-a-infrastruktura/tatranske-lanovky/
https://www.bilikovachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0132,Skalnatá chata,Slovensko,Vysoké Tatry,Tatranská Lomnica,1,"Skalnaté pleso, horní stanice kabinkové lanovky",horní stanice lanovky + turistický uzel,kabinková lanovka z Tatranské Lomnice,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/skalnata-chata-2/
https://www.skalnatachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0132,Skalnatá chata,Slovensko,Vysoké Tatry,Tatranská Lomnica,2,"Tatranská Lomnica, stanice TEŽ / dolní stanice lanovky",horské středisko + vlak + autobus + lanovka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/skalnata-chata-2/
https://www.skalnatachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0132,Skalnatá chata,Slovensko,Vysoké Tatry,Tatranská Lomnica,3,"Hrebienok, horní stanice pozemní lanovky",horní stanice lanovky + magistrála,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/skalnata-chata-2/
https://www.skalnatachata.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0133,Chata Plesnivec,Slovensko,Vysoké Tatry,Tatranská Kotlina,1,"Tatranská Kotlina, autobusová zastávka",horská obec + autobus + parkoviště,regionální autobus,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chataplesnivec.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0133,Chata Plesnivec,Slovensko,Vysoké Tatry,Tatranská Kotlina,2,"Kežmarské Žľaby, autobusová zastávka",horská autobusová zastávka,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.chataplesnivec.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0134,Chata pod Soliskom,Slovensko,Vysoké Tatry,Štrbské Pleso,1,"Solisko, horní stanice lanovky Solisko Express",horní stanice lanovky,sedačková lanovka ze Štrbského Plesa,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/infocentrum/doprava-a-infrastruktura/tatranske-lanovky/
https://www.chatasolisko.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
HUT-0134,Chata pod Soliskom,Slovensko,Vysoké Tatry,Štrbské Pleso,2,"Štrbské Pleso, železniční a autobusová stanice",horské středisko + vlak + autobus,,celoročně; vždy ověřit aktuální stav cest a dopravy,A,"https://www.tatry.sk/infocentrum/doprava-a-infrastruktura/tatranske-lanovky/
https://www.chatasolisko.sk/
https://www.tatry.sk/infocentrum/turisticke-ciele/vysokohorske-chaty/",,2026-07-21
